ley,no,fecha,codNota,confianza,titulo_dof,decreto_dip
cpeum,178,13-11-2007,5005999,1.0,"Decreto que reforma los artículos 6o., 41, 85, 99, 108, 116 y 122; adiciona el artículo 134 y deroga un párrafo al artículo 97 de la Constitución Política de los Estados Unidos Mexicanos   ","DECRETO que reforma los artículos 6o., 41, 85, 99, 108, 116 y 122; adiciona el artículo 134 y deroga un párrafo al artículo 97 de la Constitución Política de los Estados Unidos Mexicanos. Reforma electoral. Reduce el financiamiento público para gasto en campañas electorales. Ajusta los límites para el financiamiento privado. Reduce los tiempos de campañas electorales y regula las precampañas. Precisa la renovación escalonada de consejeros electorales. Prohíbe a los partidos políticos contratar propaganda en radio y televisión. | Proceso Legislativo |"
cpeum,179,07-05-2008,5037072,1.0,"Decreto que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos","DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos. Reforma en materia de gasto público. Faculta al Congreso para expedir leyes en materia de contabilidad gubernamental aplicables a los tres niveles de gobierno. Modifica los plazos para la presentación y revisión de la Cuenta Pública. Fortalece las facultades de la Auditoría Superior de la Federación en la materia."
cpeum,180,18-06-2008,5046978,1.0,Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos. Reforma integral que establece las bases para regular el sistema procesal penal acusatorio y aplica diversas modificaciones al sistema penitenciario y de seguridad pública.
cpeum,181,15-08-2008,5056779,1.0,Decreto por el que se reforman los artículos 69 y 93 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforman los artículos 69 y 93 de la Constitución Política de los Estados Unidos Mexicanos . Modifica el formato del informe presidencial suprimiendo la obligación de que el titular Ejecutivo federal acuda personalmente al Congreso de la Unión. Incorpora la figura de pregunta parlamentaria (pregunta por escrito). | Proceso Legislativo |
cpeum,182,29-08-2008,5058381,1.0,Decreto por el que se reforma el artículo 88 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el artículo 88 de la Constitución Política de los Estados Unidos Mexicanos. Permite al Presidente de la República ausentarse del territorio nacional hasta por 7 días, informando previamente a la Cámara de Senadores o a la Comisión Permanente. Señala que en ausencias mayores a 7 días, se requerirá permiso de la Cámara de Senadores o de la Comisión Permanente. | Proceso Legislativo |"
cpeum,183,26-09-2008,5061915,1.0,Decreto por el que se reforma el párrafo quinto de la fracción I del artículo 116 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el párrafo quinto de la fracción I del artículo 116 de la Constitución Política de los Estados Unidos Mexicanos. Adiciona entre los requisitos para ser Gobernador de un estado, el de tener 30 años cumplidos el día de la elección, o menos, si así lo establece la Constitución Política de la entidad federativa. | Proceso Legislativo |"
cpeum,184,30-04-2009,5089046,1.0,Decreto por el que se adiciona un párrafo noveno al artículo 4o.; se reforma la fracción XXV y se adiciona una fracción XXIX-Ñ al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona un párrafo noveno al artículo 4o.; se reforma la fracción XXV y se adiciona una fracción XXIX-Ñ al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos. Eleva a rango constitucional el derecho de toda persona al acceso a la cultura y faculta al Congreso para legislar en esta materia. | Proceso Legislativo |
cpeum,185,30-04-2009,5089047,1.0,Decreto por el que se adiciona la fracción XXIX-O al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona la fracción XXIX-O al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos. Establece la facultad expresa del Congreso para legislar en materia de protección de datos personales en posesión de particulares. | Proceso Legislativo |
cpeum,186,04-05-2009,5089277,1.0,Decreto por el que se reforma el párrafo primero de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforma el párrafo primero de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos . Faculta al Congreso para expedir una ley general en materia de secuestro. | Proceso Legislativo |
cpeum,187,01-06-2009,5092143,1.0,"Decreto por el que se adiciona un segundo párrafo, recorriéndose los subsecuentes en su orden, al artículo 16 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se adiciona un segundo párrafo, recorriéndose los subsecuentes en su orden, al artículo 16 de la Constitución Política de los Estados Unidos Mexicanos. Fe de errata | DOF 25/06/2009 | Word | Incorpora el derecho de toda persona a la protección de sus datos personales, al acceso, rectificación y cancelación de los mismos, así como a manifestar su oposición. | Proceso Legislativo |"
cpeum,188,14-08-2009,5103690,1.0,"Decreto por el que se adiciona un segundo párrafo al artículo segundo transitorio y un artículo tercero transitorio al decreto por el que se declaran reformado el párrafo cuarto y adicionados los párrafos quinto y sexto, y se recorre el orden de los últimos dos párrafos del artículo 18 de la Constitución Política de los Estados Unidos Mexicanos, publicado el 12 de diciembre de 2005","DECRETO por el que se adiciona un segundo párrafo al artículo segundo transitorio y un artículo tercero transitorio al decreto por el que se declaran reformado el párrafo cuarto y adicionados los párrafos quinto y sexto, y se recorre el orden de los últimos dos párrafos del artículo 18 de la Constitución Política de los Estados Unidos Mexicanos, publicado el 12 de diciembre de 2005. Establece el plazo de 1 año para que la Federación expida las leyes que se requieran en el orden federal para la implementación del sistema de justicia integral para adolescentes. | Proceso Legislativo |"
cpeum,189,24-08-2009,5106401,1.0,"Decreto por el que se reforman y adicionan los artículos 75, 115, 116, 122, 123 y 127 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman y adicionan los artículos 75, 115, 116, 122, 123 y 127 de la Constitución Política de los Estados Unidos Mexicanos . Incorpora las bases para regular las remuneraciones que perciban los servidores públicos de la Federación, de los estados, del Distrito Federal y de los municipios. Determina que ningún servidor público podrá recibir remuneración mayor a la establecida para el Presidente de la República. | Proceso Legislativo |"
cpeum,190,27-04-2010,5140735,1.0,"Decreto por el que se reforma la fracción II, de la Base Cuarta del Apartado C del artículo 122 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforma la fracción II, de la Base Cuarta del Apartado C del artículo 122 de la Constitución Política de los Estados Unidos Mexicanos. Señala que en la integración del Consejo de la Judicatura del Distrito Federal habrá 2 jueces nombrados por el Pleno del Tribunal Superior de Justicia por mayoría calificada. | Proceso Legislativo |"
cpeum,191,29-07-2010,5153572,1.0,Decreto por el que se adiciona un párrafo tercero y se recorre el orden de los párrafos subsecuentes del artículo 17 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona un párrafo tercero y se recorre el orden de los párrafos subsecuentes del artículo 17 de la Constitución Política de los Estados Unidos Mexicanos . Faculta al Congreso para expedir las leyes que regulen las acciones colectivas. | Proceso Legislativo |
cpeum,192,13-04-2011,5185894,1.0,Decreto por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforma el artículo 43 de la Constitución Política de los Estados Unidos Mexicanos . Establece la completa denominación del estado de “Coahuila de Zaragoza”. | Proceso Legislativo |
cpeum,193,06-06-2011,5193266,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de los artículos 94, 103, 104 y 107 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de los artículos 94, 103, 104 y 107 de la Constitución Política de los Estados Unidos Mexicanos. Reforma integral en materia de juicio de amparo. | Proceso Legislativo |"
cpeum,194,10-06-2011,5194486,1.0,Decreto por el que se modifica la denominación del Capítulo I del Título Primero y reforma diversos artículos de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se modifica la denominación del Capítulo I del Título Primero y reforma diversos artículos de la Constitución Política de los Estados Unidos Mexicanos . Reconoce constitucionalmente los derechos humanos de las personas y establece las garantías para lograr su efectiva protección. Incorpora disposiciones en materia de derechos humanos que den cumplimiento a los tratados internacionales de los que México sea parte.
cpeum,195,14-07-2011,5200827,1.0,"Decreto por el que se reforman los artículos 19, 20 y 73 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los artículos 19, 20 y 73 de la Constitución Política de los Estados Unidos Mexicanos . Incorpora la trata de personas entre los delitos en los cuales el juez ordenará de oficio la prisión preventiva. Otorga a las víctimas del delito de trata de personas el derecho a resguardar su identidad y datos personales. Faculta al Congreso para legislar en materia de trata de personas. | Proceso Legislativo |"
cpeum,196,17-08-2011,5205065,1.0,"Decreto por el que se reforman los artículos 71, 72 y 78 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los artículos 71, 72 y 78 de la Constitución Política de los Estados Unidos Mexicanos . Establece nuevos plazos para que el Ejecutivo Federal emita sus observaciones, promulgue y publique las leyes o decretos que le turnen las Cámaras del Congreso. Establece el supuesto en el que la Cámara de Origen podrá ordenar la publicación de estas leyes o decretos. | Proceso Legislativo |"
cpeum,197,12-10-2011,5213825,1.0,Decreto por el que se adiciona un párrafo décimo al artículo 4o. y se reforma la fracción XXIX-J del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona un párrafo décimo al artículo 4o. y se reforma la fracción XXIX-J del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos . Eleva a rango constitucional el derecho a la cultura física y a la práctica del deporte; y faculta al Congreso para legislar en la materia. | Proceso Legislativo |
cpeum,198,12-10-2011,5213826,1.0,"Decreto por el que se reforman los párrafos sexto y séptimo del artículo 4o. y se adiciona la fracción XXIX-P al artículo 73, de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los párrafos sexto y séptimo del artículo 4o. y se adiciona la fracción XXIX-P al artículo 73, de la Constitución Política de los Estados Unidos Mexicanos. Eleva a rango constitucional el interés superior y derechos de la niñez. Faculta al Congreso para legislar en materia de derechos de niñas, niños y adolescentes. | Proceso Legislativo |"
cpeum,199,13-10-2011,5213965,1.0,Decreto por el que se adiciona un párrafo tercero al artículo 4o. recorriéndose en el orden los subsecuentes y un segundo párrafo a la fracción XX del artículo 27 ambos de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se adiciona un párrafo tercero al artículo 4o. recorriéndose en el orden los subsecuentes y un segundo párrafo a la fracción XX del artículo 27 ambos de la Constitución Política de los Estados Unidos Mexicanos. Eleva a rango constitucional el derecho a la alimentación nutritiva, suficiente y de calidad. | Proceso Legislativo |"
cpeum,200,08-02-2012,5232952,1.0,"Decreto por el que se Declara reformado el párrafo quinto y se adiciona un párrafo sexto recorriéndose en su orden los subsecuentes, al artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se Declara reformado el párrafo quinto y se adiciona un párrafo sexto recorriéndose en su orden los subsecuentes, al artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos. Eleva a rango constitucional el derecho al agua para uso personal y doméstico, así como el derecho al medio ambiente sano. | Proceso Legislativo |"
cpeum,201,09-02-2012,5233070,1.0,"Decreto por el que se declara reformado el párrafo primero; el inciso c) de la fracción II y la fracción V del artículo 3o., y la fracción I del artículo 31 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se declara reformado el párrafo primero; el inciso c) de la fracción II y la fracción V del artículo 3o., y la fracción I del artículo 31 de la Constitución Política de los Estados Unidos Mexicanos. Establece la obligatoriedad de la educación media superior. | Proceso Legislativo |"
cpeum,202,25-06-2012,5256052,1.0,Decreto por el que se adiciona el párrafo segundo de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se adiciona el párrafo segundo de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos. Faculta a las autoridades federales para conocer de los delitos del fuero común cuando éstos tengan relación con delitos contra periodistas, o que afecten el derecho a la información o las libertades de expresión e imprenta. | Proceso Legislativo |"
cpeum,203,09-08-2012,5262910,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política","DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política. Reforma política. Regula las consultas populares y la iniciativa ciudadana. Otorga al Presidente la facultad de iniciativa preferente. Modifica los supuestos para la designación de Presidente interino o sustituto, y del titular provisional del Poder Ejecutivo. Señala los casos para la protesta constitucional del Presidente de la República."
cpeum,204,15-10-2012,5272739,1.0,"Decreto por el que se reforman los artículos 46, 76 y 105 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los artículos 46, 76 y 105 de la Constitución Política de los Estados Unidos Mexicanos. Da a la Suprema Corte de Justicia de la Nación la facultad para resolver las controversias por límites territoriales entre las entidades federativas. | Proceso Legislativo |"
cpeum,205,30-11-2012,5280961,1.0,Decreto por el que se reforma el Artículo 40 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforma el Artículo 40 de la Constitución Política de los Estados Unidos Mexicanos. Incorpora el carácter “laico” de la República. | Proceso Legislativo |
cpeum,206,26-02-2013,5288919,1.0,"Decreto por el que se reforman los artículos 3o. en sus fracciones III, VII y VIII; y 73, fracción XXV, y se adiciona un párrafo tercero, un inciso d) al párrafo segundo de la fracción II y una fracción IX al artículo 3o. de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los artículos 3o. en sus fracciones III, VII y VIII; y 73, fracción XXV, y se adiciona un párrafo tercero, un inciso d) al párrafo segundo de la fracción II y una fracción IX al artículo 3o. de la Constitución Política de los Estados Unidos Mexicanos . Reforma educativa. Establece las bases del sistema nacional de evaluación educativa y del servicio profesional docente. Crea el Instituto Nacional para la Evaluación de la Educación como órgano público autónomo. | Proceso Legislativo |"
cpeum,207,05-06-2013,5301381,1.0,"Decreto por el que se reforman los párrafos primero y último del artículo 25, así como el párrafo primero y tercero del apartado A del artículo 26 de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforman los párrafos primero y último del artículo 25, así como el párrafo primero y tercero del apartado A del artículo 26 de la Constitución Política de los Estados Unidos Mexicanos . Incluye la competitividad económica como elemento del desarrollo nacional. | Proceso Legislativo |"
cpeum,208,11-06-2013,5301941,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o., 7o., 27, 28, 73, 78, 94 y 105 de la Constitución Política de los Estados Unidos Mexicanos, en Materia de Telecomunicaciones","DECRETO por el que se reforman y adicionan diversas disposiciones de los artículos 6o., 7o., 27, 28, 73, 78, 94 y 105 de la Constitución Política de los Estados Unidos Mexicanos, en materia de telecomunicaciones . Reforma de telecomunicaciones. Establece la Comisión Federal de Competencia Económica y el Instituto Federal de Telecomunicaciones como órganos públicos autónomos. | Proceso Legislativo |"
cpeum,209,19-07-2013,5307401,1.0,Decreto por el que se reforma el artículo 24 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el artículo 24 de la Constitución Política de los Estados Unidos Mexicanos . Precisa el concepto de libertad de culto como “libertad de convicciones éticas, de conciencia y de religión”. Restringe actos de culto público con fines políticos. | Proceso Legislativo |"
cpeum,210,30-09-2013,5315723,1.0,Decreto por el que se reforma el artículo 37 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el artículo 37 de la Constitución Política de los Estados Unidos Mexicanos. Faculta al Ejecutivo Federal para autorizar a ciudadanos mexicanos el uso de condecoraciones, servicios, funciones y títulos extranjeros. Permite que el Presidente de la República, los senadores y diputados del Congreso de la Unión y los ministros de la Suprema Corte de Justicia de la Nación puedan aceptar y usar libremente condecoraciones extranjeras. | Proceso Legislativo |"
cpeum,211,08-10-2013,5317162,1.0,Decreto por el que se reforma la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforma la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos. Faculta al Congreso para expedir la legislación procedimental penal única. | Proceso Legislativo |
cpeum,212,20-12-2013,5327463,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en Materia de Energía","DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en Materia de Energía. Reforma energética. Permite al Estado llevar a cabo las actividades de exploración y extracción del petróleo y demás hidrocarburos mediante asignaciones a empresas productivas del Estado o a través de contratos con éstas o con particulares. También posibilita los contratos con particulares en materia de servicio público de transmisión y distribución de energía eléctrica. Crea el Fondo Mexicano del Petróleo para la Estabilización y el Desarrollo."
cpeum,213,27-12-2013,5328203,1.0,Decreto por el que se adiciona una fracción XXIX-R al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona una fracción XXIX-R al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos. Faculta al Congreso para expedir la ley general que armonice y homologue la organización y el funcionamiento de los registros públicos inmobiliarios y de personas morales de las entidades federativas y los catastros municipales. | Proceso Legislativo |
cpeum,214,27-12-2013,5328204,1.0,"Decreto por el que se reforma el inciso e) y se adiciona un inciso o) de la fracción IV del artículo 116; y se reforma el artículo 122, Apartado C, Base Primera, fracción V, inciso f) de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforma el inciso e) y se adiciona un inciso o) de la fracción IV del artículo 116; y se reforma el artículo 122, Apartado C, Base Primera, fracción V, inciso f) de la Constitución Política de los Estados Unidos Mexicanos. Incorpora el principio de que las constituciones y leyes locales garantizarán que en las elecciones los ciudadanos soliciten su registro como candidatos para poder ser votados en forma independiente a todos los cargos de elección popular. | Proceso Legislativo |"
cpeum,215,07-02-2014,5332003,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia","DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia. Reforma en materia de transparencia. Otorga autonomía constitucional al organismo responsable de garantizar el derecho de acceso a la información pública y a la protección de datos personales. Amplía los sujetos obligados. Establece las bases de transparencia para las entidades federativas."
cpeum,216,10-02-2014,5332025,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política- electoral","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral . Reforma política-electoral. Crea el Instituto Nacional Electoral. Incorpora la reelección consecutiva de senadores y diputados federales, diputados locales, presidentes municipales, regidores y síndicos. Dota de autonomía constitucional al Consejo Nacional de Evaluación de la Política de Desarrollo Social. Modifica la fecha de inicio del cargo de Presidente de la República. Faculta a las Cámaras del Congreso para ratificar a determinados Secretarios de Estado. Crea la Fiscalía General de la República como órgano constitucional autónomo."
cpeum,217,17-06-2014,5348863,1.0,Decreto por el que se adiciona el artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona el artículo 4o. de la Constitución Política de los Estados Unidos Mexicanos . Incorpora el derecho de toda persona a la identidad y a ser registrado de manera inmediata a su nacimiento. Establece que la autoridad competente expedirá gratuitamente la primera copia certificada del acta de nacimiento. | Proceso Legislativo |
cpeum,218,17-06-2014,5348864,1.0,Decreto por el que se reforma el tercer párrafo del artículo 108 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el tercer párrafo del artículo 108 de la Constitución Política de los Estados Unidos Mexicanos . Agrega a ""los integrantes de los ayuntamientos"", en la relación de funcionarios públicos que serán responsables por violaciones a la Constitución y a las leyes federales, así como por el manejo y aplicación indebidos de fondos y recursos federales. | Proceso Legislativo |"
cpeum,219,17-06-2014,5348865,1.0,Decreto por el que se reforma la fracción III del apartado A del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforma la fracción III del apartado A del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos . Establece que queda prohibida la utilización del trabajo de los menores de quince años. | Proceso Legislativo |
cpeum,220,07-07-2014,5351343,1.0,Decreto por el que se reforma el inciso b) del tercer párrafo de la Base VI del artículo 41 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el inciso b) del tercer párrafo de la Base VI del artículo 41 de la Constitución Política de los Estados Unidos Mexicanos . Precisa el caso de compra o adquisición de cobertura informativa o tiempos en radio y televisión, fuera de los supuestos previstos en la ley, como parte del sistema de nulidades de las elecciones federales o locales por violaciones graves, dolosas y determinantes. | Proceso Legislativo |"
cpeum,221,22-05-2015,5393363,1.0,"Decreto por el que se reforma la fracción III, del Apartado A, del artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforma la fracción III, del Apartado A, del artículo 2o. de la Constitución Política de los Estados Unidos Mexicanos . Determina la garantía de que “las mujeres y los hombres indígenas disfrutarán y ejercerán su derecho de votar y ser votados en condiciones de igualdad; así como a acceder y desempeñar los cargos públicos y de elección popular para los que hayan sido electos o designados”; e incorpora que “en ningún caso las prácticas comunitarias podrán limitar los derechos político electorales de los y las ciudadanas en la elección de sus autoridades municipales”. | Proceso Legislativo |"
cpeum,222,26-05-2015,5393583,1.0,"Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de disciplina financiera de las entidades federativas y los municipios","DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de disciplina financiera de las entidades federativas y los municipios . Incorpora el principio de que el Estado velará por la estabilidad de las finanzas públicas y del sistema financiero para coadyuvar a generar condiciones favorables para el crecimiento económico y el empleo. El Plan Nacional de Desarrollo y los planes estatales y municipales deberán observar dicho principio. Faculta al Congreso de la Unión para expedir leyes en materia de responsabilidad hacendaria que tengan por objeto el manejo sostenible de las finanzas públicas en la Federación, los Estados, Municipios y el Distrito Federal, con base en el principio anterior."
cpeum,223,27-05-2015,5394003,1.0,"Decreto por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de combate a la corrupción","DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de combate a la corrupción . Crea el Sistema Nacional Anticorrupción. Faculta al Congreso de la Unión para: 1) expedir la ley general que establezca las bases de coordinación del Sistema Nacional Anticorrupción; 2) expedir la ley que instituya el Tribunal Federal de Justicia Administrativa; y 3) expedir la ley general de responsabilidades administrativas de los servidores públicos y las de los particulares vinculados con faltas administrativas graves. Otorga a la Cámara de Diputados la atribución para designar a los titulares de los órganos internos de control de los organismos con autonomía reconocida en la Constitución que ejerzan recursos del Presupuesto de Egresos de la Federación. Obliga a los servidores públicos a presentar su declaración patrimonial y de intereses."
cpeum,224,02-07-2015,5399103,1.0,Decreto por el que se reforman los párrafos cuarto y sexto del artículo 18 y el inciso c) de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se reforman los párrafos cuarto y sexto del artículo 18 y el inciso c) de la fracción XXI del artículo 73 de la Constitución Política de los Estados Unidos Mexicanos . Faculta al Congreso para expedir la legislación nacional en materia de justicia penal para adolescentes. | Proceso Legislativo |
cpeum,225,10-07-2015,5400163,1.0,"Decreto por el que se reforma el artículo 73, fracción XXI, inciso a), de la Constitución Política de los Estados Unidos Mexicanos","DECRETO por el que se reforma el artículo 73, fracción XXI, inciso a), de la Constitución Política de los Estados Unidos Mexicanos . Establece la facultad del Congreso para expedir las leyes generales en materia de desaparición forzada de personas, otras formas de privación de la libertad contrarias a la ley, tortura y otros tratos o penas crueles, inhumanos o degradantes . | Proceso Legislativo |"
cpeum,226,27-01-2016,5423663,1.0,"Decreto por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de desindexación del salario mínimo","DECRETO por el que se declara reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de desindexación del salario mínimo . Faculta al Instituto Nacional de Estadística y Geografía para calcular el valor de la Unidad de Medida y Actualización que será utilizada como unidad de cuenta, índice, base, medida o referencia para determinar la cuantía del pago de las obligaciones y supuestos previstos en las leyes federales, de las entidades federativas y del Distrito Federal, así como en las disposiciones jurídicas que emanen de todas las anteriores. Establece que el salario mínimo no podrá ser utilizado como índice, unidad, base, medida o referencia para fines ajenos a su naturaleza. Incorpora la obligación del Congreso de la Unión para emitir la legislación reglamentaria que determine el valor de la Unidad de Medida y Actualización."
cpeum,227,29-01-2016,5424043,1.0,"Decreto por el que se declaran reformadas y derogadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de la reforma política de la Ciudad de México","DECRETO por el que se declaran reformadas y derogadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de la reforma política de la Ciudad de México . Se crea la Ciudad de México como una entidad federativa con autonomía en todo lo concerniente a su régimen interior y a su organización política y administrativa, en los términos que establezca la Constitución Política de la Ciudad de México. El ejercicio del Poder Legislativo se deposita en la Legislatura de la Ciudad de México. El titular del Poder Ejecutivo se denomina Jefe de Gobierno de la Ciudad de México. El ejercicio del Poder Judicial se deposita en el Tribunal Superior de Justicia, el Consejo de la Judicatura y los juzgados y tribunales que establezca la Constitución Política de la Ciudad de México. El gobierno de las demarcaciones territoriales de la Ciudad de México estará a cargo de las Alcaldías, que son órganos político administrativos que se integrarán por un Alcalde y por un Concejo electos para un periodo de 3 años. Se establece el régimen transitorio para la composición de la Asamblea Constituyente de la Ciudad de México, encargada de aprobar y expedir la Constitución Política de la Ciudad de México."
cpeum,228,25-07-2016,5445623,1.0,Decreto por el que se adiciona la fracción XXIX-X al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos,DECRETO por el que se adiciona la fracción XXIX-X al artículo 73 de la Constitución Política de los Estados Unidos Mexicanos . Faculta al Congreso para expedir la ley general en materia de derechos de las víctimas. | Proceso Legislativo |
cpeum,229,15-08-2016,5447903,1.0,Decreto por el que se reforma el párrafo segundo del artículo 11 de la Constitución Política de los Estados Unidos Mexicanos,"DECRETO por el que se reforma el párrafo segundo del artículo 11 de la Constitución Política de los Estados Unidos Mexicanos . Establece que toda persona tiene derecho a buscar y recibir asilo; y señala que el reconocimiento de la condición de refugiado y el otorgamiento de asilo político, se realizarán de conformidad con los tratados internacionales. | Proceso Legislativo |"
cpeum,230,05-02-2017,5470987,1.0,"Decreto por el que se declaran reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Mecanismos Alternativos de Solución de Controversias, Mejora Regulatoria, Justicia Cívica e Itinerante y Registros Civiles","DECRETO por el que se declaran reformadas y adicionadas diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de Mecanismos Alternativos de Solución de Controversias, Mejora Regulatoria, Justicia Cívica e Itinerante y Registros Civiles . Faculta al Congreso para expedir: 1) La ley general que establezca los principios y bases en materia de mecanismos alternativos de solución de controversias, con excepción de la materia penal; 2) la ley general que armonice y homologue la organización y el funcionamiento de los registros civiles; 3) la ley general que establezca los principios y bases a los que deberán sujetarse los órdenes de gobierno, en el ámbito de sus respectivas competencias, en materia de mejora regulatoria; y, 4) la ley general que establezca los principios y bases a los que deberán sujetarse los órdenes de gobierno, en el ámbito de su respectiva competencia, en materia de justicia cívica e itinerante."
